"A very good presentation where genuine issues were discussed and a clear conclusion is provided. See my comments below.I suggest giving a bit more details ofthe content in terms of who is going to talk about what.The introduction was a bit too quick and content could be richer as the slide onlyhad “algorithm?”Needto set a context at the beginning and narrow down the topic so thatstakeholders are more specific.  However,it is good that you discussed the positive aspects and relate that to thestakeholders. A very good examples when discussing the negative aspects.However, some issues need to be explained such as political polarization. Somegood examples were mentioned but I would like them to be listed in slides andexplained especially when it comes to reporting surveys and facts.",76.0
"A very comprehensive effort.You've given some very useful feedback and it's quite well explained. You did particularly well on most of the key aspects of giving constructive feedback, such as being specific and giving reasons to help the team understand why it should change certain elements of their page.Although your language was at times a little harsh and somewhat judgmental (I think you could have given some more positive feedback for those elements of the IM Page you thought they'd done well), it was generally pretty constructive and helpful.;Well done!",75.0
"Agenda:;Out of 50 marks;;·;;;;;;;Structure:;Out of 10 markso;;;Date, time, location, attendees, chairperson / facilitator included.; Times are allocated to discussion points (if appropriate).o;;;Template used is appropriate and enables the agenda to be clearly understood·;;;;;;;Objective:;Out of 10 markso;;;Objective of the meeting is clear. If the agenda was given to the Industry mentor it would make sense to them.·;;;;;;;Discussion Points: Out of 30 markso;;;Points for discussion are easy to understand and in a logical flow to support the objective. There is an obvious process for determining how to achieve each discussion point,;Minutes:;Out of 50 marks;·;;;;;;;Structure: Out of 10 markso;;;The minutes include the key elements – Date, time, location, attendeeso;;;Template used enables the content to be clearly understood by a team member or stakeholder who was not present at the meeting;·;;;;;;;Outcomes and actions: Out of 40 markso;;;The outcomes / key decisions made and actions from the meeting are clear and include what are the actions (next steps), who is responsible and when due.o;;;A team member or stakeholder who missed the meeting would be able to understand the outcomes and next steps.80/100, keep up the good work.",80.0
"Excellent work. Particularly great to see how you learnt from the experience and what worked well / what you will do differently next time.Some suggestions - in the agenda, allocate an actual person to lead each point (rather than ""our team"") so there is no confusion on the day of who is taking the lead. Also nominate a chair in the agenda - so there is no confusion about who is going to lead / facilitate. Finally and most importantlyI always include an objective at the top of my agenda so it is clear what we want to achieve from the outset - this is not essential if the objective is obvious from the points.;A couple of general hints for agendas and minutes:;Agenda:·;;;;;; Why important: Agood agenda ensures there is a clear objective for the meeting and that the discussionflows in a logical order to achieve that objective within the time allocated.·;;;;;;Whatinformation should be included in the agenda: o;; The basics: Thefirst key part is the basics to ensure there is no confusion for attendees: Date, time, location, attendeesand who is chairing the meeting.; o;; The objective: The next critical part is theobjective, this can be included in the title of the meeting and / or includedin the top of the agenda if more details are needed. o;; Discussion points: The next component is listing thepoints to be discussed. These can be done as statement or questions, forexample, “Determining stakeholder needs” or “how do we understand ourstakeholders needs?”. It is important that the points to be discussed are describedin a way that is obvious to attendees of what is needing to be achieved. It isalso important that they are listed in order of priority if unrelated orordered in the most logical flow to achieve the objective of the meeting. Thisis particularly relevant where drawing out information or decisions are neededto make sense of the next point for discussion.·;;;;;;Whatother information should be included:o;;Preworkis assigned if relevant: Theagenda should also set out any preparation required of the attendees so theycome prepared and decisions can be made more thoroughly and efficiently.o;;Names areallocated to each discussion point: Thiswill depend on the objective and type of meeting. Names should be allocated to adiscussion point if there is an expectation that a particular attendee will facilitateor lead that section of the discussion. o;;Broadtimes are allocated to each discussion point: Similarly, broad times should be allocated to each discussionpoint or section to help keep the discussion to time and ensure that all keydiscussion points are covered and the objective achieved. ;Minutes:·;;;;;;Why important: Minutesare an important written record of the key outcomes, decisions and actions madeduring a meeting so the team and anyone unable to attend has an accuratesummary of what was agreed and everyone is clear on what actions need to betaken after the meeting. ·;;;;;;What information should be communicated in theminutes: The minutes should include:·;;;;;; Thebasics: Who attended the meeting and who couldn’t make it (who was anapology), date, location, chair,·;;;;;; Summary ofthe team’s decisions: Include the critical points and actions thatlead to the decision or action item and any other important insights, risks orissues that might be significant to someone who could not attend.·;;;;;; Summary ofthe actions: arising from the meeting including who is responsible for theaction and when it needs to be completed.·;;;; How muchto write:;Be as brief and concise as possible. Ask yourself, willpoint x matter in three weeks time?·;;;; Structureof minutes:;Choose a template that makes it easy for any member who wasabsent to understand what they need to know and do. Use bullet points, bold orunderline to highlight actions / who / deadline. Compare various templates onthe internet and choose the version that suits your team the best. Ensure youhave a clear logical meeting agenda for the minutes to be based on. Use agendaheadings to make the minutes easier to follow. Keep your minute templateconsistent for future meetings.",80.0
Some very useful feedback and well explained.;You did particularly well on the key aspects of giving constructive feedback:Be specific and give reasons – explain your feedback: To help the person understand why it should changeDon’t judge: Describe what could be done differently rather than state what is “good / bad / wrong / right”Be helpful: Offer suggestions for improvement,64.8
,70.0
"Good work guys. Your final cut video is a significant improvement on your 1st cut. It was brave of you to start again from scratch and it paid off. I appreciate the effort.Also, you'll be pleased to know I had another look at your first cut video and decided I was a bit harsh and that you deserved a higher grade for the effort, and so I gave it a 50/100",70.0
"Hi TeamA couple of suggestions -; it's important that you give detailed feedback - explain why the changessuggested would be beneficial / are needed in order to help the other teamunderstand how to implement the feedback. For example, you could give the team some specific examples of how the page could flow better rather than just say that it is overwhelming and needs to flow better. As they may not know how to improve the flow.It's also important that we provide the feedback in sufficient detail so that the receiver understands what we mean. For example, in terms of ""structure of the text could be improved"" - what does this mean? How could it be improved etc?;",60.0
"stakeholder slide is left out albeit talked about it. Otherwise, good work. ",78.0
"Great job. Some very useful feedback and well explained.;You did particularly well on the key aspects of giving constructive feedback:Be specific and give reasons – explain your feedback: To help the person understand why it should changeDon’t judge: Describe what could be done differently rather than state what is “good / bad / wrong / right”Be helpful: Offer suggestions for improvementThings link using a better font size, current status of the project, timeline, etc. could be included in your feedback.By the way, please provide an appropriate file name for your submissions.",70.0
"What worked well in your report:""●; ; ; ; ; ; ; ;Read like a business report – in first person (we) and focused on the problem, insights and actionable recommendations on how to address the problem (rather than focused on theory).;●; ; ; ; ; ; ; ;Purpose and objective of the report was clear●; ; ; ; ; ; ; ;Formatting and use of bullet points to keep the report succinct.""Ways to improve:""●; ; ; ; ; ; ; ;Remember the audience and purpose of a business report. This is not an essay. The focus should be on the practical application of the theory - not the theory itself. The report should be focused on the problem and practical solutions / insights to help the reader understand and address that problem. The reader should be able to walk away with practical and tangible recommendations they can implement.●; ; ; ; ; ; ; ;The report should clearly include the purpose of the report (either in the introduction or in a separate section). In this case, to provide insights into the key characteristics of a high performing team; the potential challenges that may prevent the new global teams from performing; and recommendations for how the company should address these potential challenges.●; ; ; ; ; ; ; ;Some of the issues were glossed over. The issues should be analysed in enough depth to enable the reader to understand / persuade the reader why the issue is important to the company and what the implications and risks would be for the business. One way to address this is to include case studies or facts of why “issue x” could be a problem. Considering the issues faced by virtual teams, multidisciplinary teams and cross cultural teams is a good way to start structuring your thinking.;●; ; ; ; ; ; ; ;Be careful not to overly summarise (gloss) over the recommendations. It should be clear to the reader why they are important and what specific actions the reader should take to implement them.; For example, you could include examples or case studies for some of the broader recommendations so the reader knows how to implement.""",68.0
Please refer to verbal feedback during presentation.Good use of examples to support your arguments.; Conclusion was very good but a lot of new content was introduced which would have strengthened your stakeholder arguments had it been introduced earlier. Ran overtime which can cause challenges if the audience can't stay.,67.0
"Agenda:;Out of 50 marks·;;;;;;;Structure:;Out of 10 marks; 10/10o;;;Date, time, location, attendees, chairperson / facilitator included.; Times are allocated to discussion points (if appropriate).o;;;Template used is appropriate and enables the agenda to be clearly understood·;;;;;;;Objective:;Out of 10 marks 8/10o;;;Objective of the meeting is clear. If the agenda was given to the Industry mentor it would make sense to them.·;;;;;;;Discussion Points: Out of 30 marks 15/30o;;;Points for discussion are easy to understand and in a logical flow to support the objective. There is an obvious process for determining how to achieve each discussion point,;Minutes:;Out of 50 marks 40/50;·;;;;;;;Structure: Out of 10 markso;;;The minutes include the key elements – Date, time, location, attendeeso;;;Template used enables the content to be clearly understood by a team member or stakeholder who was not present at the meeting;·;;;;;;;Outcomes and actions: Out of 40 markso;;;The outcomes / key decisions made and actions from the meeting are clear and include what are the actions (next steps), who is responsible and when due.o;;;A team member or stakeholder who missed the meeting would be able to understand the outcomes and next steps.",73.0
"Feedback to ConsiderRead like a business report – in first person (we) and focused on the problem, insights and actionable recommendations on how to address the problem (rather than focused on theory). Good structure to support your points including formatting and use of bullet points.The report was appropriately aimed at senior management.English expression was appropriate.The executive summary did not act completely as a stand alone document that could be read separately from the report. A good exec summary assumes the reader will not read further and therefore includes a succinct summary of the key points and recommendations.Purpose and objective of the report was clearSome of the issues were glossed over. The issues should be analysed in enough depth to enable the reader to understand / persuade the reader why the issue is important to the company and what the implications and risks would be for the business. One way to address this is to include case studies or facts of why “issue x” could be a problem. Considering the issues faced by virtual teams, multidisciplinary teams and cross cultural teams is a good way to start structuring your thinking. Challenges were explained so the reader could understand what the implications / problems would be for the organisationBe careful not to overly summarise (gloss) over the recommendations. It should be clear to the reader why they are important and what specific actions the reader should take to implement them.  For example, you could include examples or case studies for some of the broader recommendations so the reader knows how to implement. Putting recommendations in a separate section help so that they don’t get “lost” in the report.",66.0
"Some useful suggestions, however it's important that you also give detailed feedback - explain why the changes suggested would be beneficial / are needed in order to help the other team understand how to implement the feedback. Some general hints on giving constructive feedback:Be specific and give reasons – explain your feedback: To help the person understand why it should changeDon’t judge: Describe what could be done differently rather than state what is “good / bad / wrong / right”Be helpful: Offer suggestions for improvement",63.0
"What worked well in your report:Read like a business report – in first person (we) and focused on the problem, insights and actionable recommendations on how to address the problem (rather than focused on theory).;Purpose and objective of the report was clearPoints were well made, practical and insightful. Very good use of examples, case studies and facts to support your arguments.;Good structure to support your points.Formatting and use of bullet points to keep the report succinctWays to improve:The executive summary did not act completely as a stand alone document that could be read separately from the report. A good exec summary assumes the reader will not read further and therefore includes a succinct summary of the key points and recommendations.Some of the issues were glossed over. The issues should be analysed in enough depth to enable the reader to understand / persuade the reader why the issue is important to the company and what the implications and risks would be for the business. One way to address this is to include case studies or facts of why “issue x” could be a problem. Considering the issues faced by virtual teams, multidisciplinary teams and cross cultural teams is a good way to start structuring your thinking.;Be careful not to overly summarise (gloss) over the recommendations. It should be clear to the reader why they are important and what specific actions the reader should take to implement them.; For example, you could include examples or case studies for some of the broader recommendations so the reader knows how to implement.",64.0
Templates used are excellent.Agenda missing some details and timings not quite realistic. Someone from outside the team should be able to understand in better detail what will be covered.,75.0
A very good presentation overall. The team was well organized and everyone spoke clearly.  Slides are well prepared and well presented. Areas to improve are listed belowThe introduction could be better if an outline slide was included. Focusing on the medical field is good but I would like to see some examples of thenegative and positive aspects in practice. The stakeholders could be morespecific to those affected such as patients and hospitals.,70.2
"Team TP8,;Somevery useful feedback and well explained.;You did particularly well on thekey aspects of giving constructive feedback: Be     specific and give reasons – explain your feedback: To help the person     understand why it should change Don’t     judge: Describe what could be done differently rather than state what is     “good / bad / wrong / right”Be helpful: Offersuggestions for improvementImprovement AreasAudience – totally misunderstood.     Team  TP7 has clearly mentioned who the target audience is in the Problem Statement  (PS).         Text-based  design – PS using texts are powerful. Video could add “Caption” to enable  text display for hearing impaired users; also add text proposed solution next  to PS to highlight solution is included in the slide show.  It would have been better;if you addressed  the paper using third person team TP7 instead of;using they.   Type of Device used for review – consider tablet for usability   Navigation – good points taken. However, a slide show is actually quite powerful as it appeals more, besides, saving real  estate space.  Info  to inform IMs that feed Content section could add – detailed documentation is  missing along with Timeline;of progress, i.e. iteration 2 and other minutes.    Other – the visuals are a great features to present  PS, and the slideshow is fantastic to present text-based solutions.   Good work!Katherine  ;  ;  ;   ",68.0
"Agenda - 28Minutes - 37Should be two separate documents - not combined. Agenda occurs before the meeting, minutes are after.The discussion points had a hint of why the meeting will be conducted.;Points for discussion are easy to understand and in a logical flow along with who is responsible for and the allocated time needed.;The chairperson role should have been clearly specified.;Could have used a better template where the discussion points, outcome, and action plan could have been represented in tabular format which sets the context clearly.;;The action items highlighted are not mapped to the feedback received, and so is missing context.;",65.0
The video was slower and that worked well. The transition from various pages of your solution also improved.;Some on-screen titles would very useful for your audience. But mostly it is clean and gives your audience a good message.;,75.0
"Agenda - 25Minutes - 43Should be two separate documents - not combined. Agenda occurs before the meeting, minutes are after.The objective of the meeting is missing however the discussion points had a hint of why the meeting will be conducted.;Points for discussion are easy to understand and in a logical flow along with who is responsible for and the allocated time needed.;Studio Mentors were not supposed to be part of the meeting.;The action items should be after the discussion points and outcomes are discussed.; The action items highlighted are not mapped to the feedback received, and so is missing context.;",68.0
Mentioning Tuckman's was OK - but after reading the rest of the report did not seems to get used/referenced as much as I thought.Recommendations could have included some more specific implementation ideas.,67.0
"Feedback to ConsiderRead like a business report – in first person (we) and focused on the problem, insights and actionable recommendations on how to address the problem (rather than focused on theory). Good structure to support your points including formatting and use of bullet points.The report was appropriately aimed at senior management.Check your English expression through a third party before submitting to ensure your message can be clearly understood.The executive summary did not act completely as a stand alone document that could be read separately from the report. A good exec summary assumes the reader will not read further and therefore includes a succinct summary of the key points and recommendations.Purpose and objective of the report was clearSome of the issues were glossed over. The issues should be analysed in enough depth to enable the reader to understand / persuade the reader why the issue is important to the company and what the implications and risks would be for the business. One way to address this is to include case studies or facts of why “issue x” could be a problem. Considering the issues faced by virtual teams, multidisciplinary teams and cross cultural teams is a good way to start structuring your thinking. Remember the audience and purpose of a business report. This is not an essay. The focus should be on the practical application of the theory - not the theory itself. The report should be focused on the problem and practical solutions / insights to help the reader understand and address that problem. The reader should be able to walk away with practical and tangible recommendations they can implement.Be careful not to overly summarise (gloss) over the recommendations. It should be clear to the reader why they are important and what specific actions the reader should take to implement them.  For example, you could include examples or case studies for some of the broader recommendations so the reader knows how to implement. Putting recommendations in a separate section help so that they don’t get “lost” in the report.",61.0
"Try and keep the executive summary less than a page but it might be a result of:The line spacing and font size was a bit much. Please usestandard formatting. This inflated the size of the reportsubstantially unnecessarily.;Regardless, the executive summaryacted as a stand alone document and covered significant points completelywithout requiring the reader read on in order to make sense of them.Section 1.4 is out of place, there should be no mention of Professional Practice, your target audience is a company, you are the team leader.The narrativecould have been more business oriented. For example, business relatedimplications such as profitability, reputability, performance etc.Try breaking up walls of text into paragraphs or bulletpoints so that they are more legible/ digestibleThe report is missing a conclusionFurtherelaboration on the recommendations through specificity would have made themmore actionable and practical (timeframes, for how long, how often, when do youknow when you’re done etc)",65.0
"Good job guys!Yourvideo is now compelling with strong message and emphasize your productfeatures.If the time for reading the next was better and your target audience was pronounce better it would have been perfect.Regards,Pooneh;",68.0
"Good empathy forecastSome feedback on the videoDon't talk about machine learning....what is machine learning doing?Street scenes not MelbourneMusic good, well balancedDo international students cause congestion?Parking Symbols...Signs?",68.0
,58.0
"Team TP8,;Somevery useful feedback and well explained.;You did particularly well on thekey aspects of giving constructive feedback: Be     specific and give reasons – explain your feedback: To help the person     understand why it should change Don’t     judge: Describe what could be done differently rather than state what is     “good / bad / wrong / right”Be helpful: Offersuggestions for improvementImprovement AreasAudience – totally misunderstood.     Team  TP7 has clearly mentioned who the target audience is in the Problem Statement  (PS).         Text-based  design – PS using texts are powerful. Video could add “Caption” to enable  text display for hearing impaired users; also add text proposed solution next  to PS to highlight solution is included in the slide show.  It would have been better;if you addressed  the paper using third person team TP7 instead of;using they.   Type of Device used for review – consider tablet for usability   Navigation – good points taken. However, a slide show is actually quite powerful as it appeals more, besides, saving real  estate space.  Info  to inform IMs that feed Content section could add – detailed documentation is  missing along with Timeline;of progress, i.e. iteration 2 and other minutes.    Other – the visuals are a great features to present  PS, and the slideshow is fantastic to present text-based solutions.   Good work!Katherine  ;  ;  ;   ",68.0
"A very good presentation. see my comments below.Introduction and opening need to be better. Need to at leastintroduce the team members, the topics presented, and who is going to presentwhat.I was not sure about the list of stakeholders. The introduction did not really narrow down the issue and seta context to explore and present. It would make sense why advertisers werementioned as stakeholders if you clearly stated that your presentation isfocusing on privacy for consumers or privacy in the retailing industry. Advertisers and small businesses are two distinct stakeholders with no common a shared interest in relation to privacy.;;I would also suggest discussing the positive and negative impacts.""How it affects"" as a title of the slide does not clearly indicate apositive or negative.;;Very good responses to questions.",70.0
Late Submission.Provided some useful suggestions. It does not just cover whatneeds to be improved but also what the team has done well. What could be improved:·;;;;;;Good you tried empathising withthe audience-IM. It would have been even better if you further triedunderstanding their needs and behaviour-what they would prefer to see on thesite.·;;;;;;You could have provided moredetailed feedback by using the guideline provided.,54.0
"Feedback:Agenda: Objective of the meeting was not clear: To ensure your meeting is effective it is important the objective of the meeting is obvious. This could be included in the heading or as a separate section at the top of the meeting. For example: To seek feedback from our Industry mentor on what is working well and what needs to be done differently with our projectAgenda: Not entirely sure why there are bullet points for agenda items and then a table for agenda items.It might be a good idea to use your Industry mentor's full name;Minutes: There shouldn't be an agenda in the minutes.Template did not suit purpose or content: It's worth having a look at other template options to see if this template is the best fit for the purpose of your minutes / your content. Big walls of text usually do not make for legible, effective minutes.The outcomes/ action items are not actionable nor specific to whom is responsible for them.GENERAL HINTS:A couple of general hints for agendas and minutes:Agenda:Why important: A good agenda ensures there is a clear objective for the meeting and that the discussion flows in a logical order to achieve that objective within the time allocated.What information should be included in the agenda:;The basics: The first key part is the basics to ensure there is no confusion for attendees: Date, time, location, attendees and who is chairing the meeting.;;The objective: The next critical part is the objective, this can be included in the title of the meeting and / or included in the top of the agenda if more details are needed.;Discussion points: The next component is listing the points to be discussed. These can be done as statement or questions, for example, “Determining stakeholder needs” or “how do we understand our stakeholders needs?”. It is important that the points to be discussed are described in a way that is obvious to attendees of what is needing to be achieved. It is also important that they are listed in order of priority if unrelated or ordered in the most logical flow to achieve the objective of the meeting. This is particularly relevant where drawing out information or decisions are needed to make sense of the next point for discussion.What other information should be included:Prework is assigned if relevant: The agenda should also set out any preparation required of the attendees so they come prepared and decisions can be made more thoroughly and efficiently.Names are allocated to each discussion point: This will depend on the objective and type of meeting. Names should be allocated to a discussion point if there is an expectation that a particular attendee will facilitate or lead that section of the discussion.;Broad times are allocated to each discussion point: Similarly, broad times should be allocated to each discussion point or section to help keep the discussion to time and ensure that all key discussion points are covered and the objective achieved.;;Minutes:Why important: Minutes are an important written record of the key outcomes, decisions and actions made during a meeting so the team and anyone unable to attend has an accurate summary of what was agreed and everyone is clear on what actions need to be taken after the meeting.;What information should be communicated in the minutes: The minutes should include:The basics: Who attended the meeting and who couldn’t make it (who was an apology), date, location, chair,Summary of the team’s decisions: Include the critical points and actions that lead to the decision or action item and any other important insights, risks or issues that might be significant to someone who could not attend.Summary of the actions: arising from the meeting including who is responsible for the action and when it needs to be completed.How much to write:;Be as brief and concise as possible. Ask yourself, will point x matter in three weeks time?Structure of minutes:;Choose a template that makes it easy for any member who was absent to understand what they need to know and do. Use bullet points, bold or underline to highlight actions / who / deadline. Compare various templates on the internet and choose the version that suits your team the best. Ensure you have a clear logical meeting agenda for the minutes to be based on. Use agenda headings to make the minutes easier to follow. Keep your minute template consistent for future meetings.;",48.0
"You submitted 2 minutes. Marked based on the 1st one with Product Owner.;Agenda: (35/50)The structure of the agenda is missing. It is a stand-alonedocument, sent out/ prepared before the meeting with the key discussion pointsand the time breakdown.;Aseparate Agenda &amp; Minutes are required. Please do not combine the two items.The discussion points are mentioned well in a separate column -clear and concise.The meeting objective is highlighted well.Minutes: (30/50)Meeting details, objective and list of attendees is mentionedclearly.;The structure of the minutes is good.;The discussion points are explained well in the minutes but should show minute breakdown. The Agenda items are mapped to all the discussionpoints as well.;Missed action items which should be allocated and have clear due dates assigned.The action items should be also mapped to the relevant feedback received. ",65.0
"Well done.;You've given some very useful feedback and it's well explained. You did particularly well on most of the key aspects of giving constructive feedback, such as being specific and giving reasons to help the team understand why they should change elements of their page.You also adopted the right tone and weren't too harsh or overly judgemental, and you offered some really helpful suggestions.",85.0
"What worked well in your report:Read like a business report –;;in first person (we) and;focused on the problem, insights and actionable recommendations on how to address the problem (rather than focused on theory).Executive summary acted as a stand alone documentPurpose and objective of the report was clearPoints were generally well made, practical and insightful. Very good use of examples to support your arguments.Good structure to support your points.Formatting and use of bullet points to keep the report succinctWays to improve:The reasons why it is critical to address conflict was not explained making it hard for reader to understand what the implications / problems would be for the organisation and why these challenges needed to be addressed.Some of the issues were glossed over. The issues should be analysed in enough depth to enable the reader to understand / persuade the reader why the issue is important to the company and what the implications and risks would be for the business.",71.0
Well done team!Great work on incorporating the feedback. The solution and problem are much clearer. I;appreciate the effort.,76.0
Some spelling mistakesMore detail on the positives for stakeholders could be improved.,75.0
Well writtenSuggestions are helpful and specificIt would have been better; if you addressed the paper using third person instead of; using second person.;Mix of fonts within a sentence is not professionalInstructions on how to fill the form should have been removed,72.0
"Very good set of minutes, however the agenda was; very brief and would struggle as a stand alone document.Some suggestions for the agenda, it was good to see a chairperson nominated to avoid any confusion of who would take the lead. However, it is important to ensure that the agenda includes a clear objective especially when you have external people coming to the meeting. This also applies to the discussion points which would have benefited from a little more elaboration. For example, were their specific limitations you wanted to raise or were you looking for the IM's view on any limitations they saw as potential roadblocks?A couple of general hints for agendas and minutes:Agenda:·;;;;;;;Why important:;A good agenda ensures there is a clear objective for the meeting and that the discussion flows in a logical order to achieve that objective within the time allocated.·;;;;;;;What information should be included in the agenda:o;;;The basics:;The first key part is the basics to ensure there is no confusion for attendees: Date, time, location, attendees and who is chairing the meeting.;o;;;The objective:;The next critical part is the objective, this can be included in the title of the meeting and / or included in the top of the agenda if more details are needed.o;;;Discussion points:;The next component is listing the points to be discussed. These can be done as statement or questions, for example, “Determining stakeholder needs” or “how do we understand our stakeholders needs?”. It is important that the points to be discussed are described in a way that is obvious to attendees of what is needing to be achieved. It is also important that they are listed in order of priority if unrelated or ordered in the most logical flow to achieve the objective of the meeting. This is particularly relevant where drawing out information or decisions are needed to make sense of the next point for discussion.·;;;;;;;What other information should be included:o;;;Prework is assigned if relevant:;The agenda should also set out any preparation required of the attendees so they come prepared and decisions can be made more thoroughly and efficiently.o;;;Names are allocated to each discussion point:;This will depend on the objective and type of meeting. Names should be allocated to a discussion point if there is an expectation that a particular attendee will facilitate or lead that section of the discussion.o;;;Broad times are allocated to each discussion point:;Similarly, broad times should be allocated to each discussion point or section to help keep the discussion to time and ensure that all key discussion points are covered and the objective achieved.;Minutes:·;;;;;;;Why important:;Minutes are an important written record of the key outcomes, decisions and actions made during a meeting so the team and anyone unable to attend has an accurate summary of what was agreed and everyone is clear on what actions need to be taken after the meeting.·;;;;;;;What information should be communicated in the minutes: The minutes should include:·;;;;;;;The basics:;Who attended the meeting and who couldn’t make it (who was an apology), date, location, chair,·;;;;;;;Summary of the team’s decisions:;Include the critical points and actions that lead to the decision or action item and any other important insights, risks or issues that might be significant to someone who could not attend.·;;;;;;;Summary of the actions: arising from the meeting including who is responsible for the action and when it needs to be completed.·;;;;;How much to write:;Be as brief and concise as possible. Ask yourself, will point x matter in three weeks time?·;;;;;Structure of minutes:;Choose a template that makes it easy for any member who was absent to understand what they need to know and do. Use bullet points, bold or underline to highlight actions / who / deadline. Compare various templates on the internet and choose the version that suits your team the best. Ensure you have a clear logical meeting agenda for the minutes to be based on. Use agenda headings to make the minutes easier to follow. Keep your minute template consistent for future meetings.",70.0
"Agenda; A separate agenda along with its basic     structure were missing: A good agenda     should include the date, time, location, attendees and the chairperson for     the meeting so there is no confusion. Objective of the meeting was not clear (even     by reading minutes of the meeting): To ensure     your meeting is effective it is important the objective of the meeting is     obvious. This could be included in the heading or as a separate section at     the top of the meeting. For example: To seek feedback from our Industry     mentor on what is working well and what needs to be done differently with     our project The discussion points not presented: It is important that the order of your discussion points be     considered as the order is a key factor to ensuring the objective of your     meeting is met. For example, if it is unrelated topics then the order     should be by priority. If the topics are related they should be in the     order that most efficiently gathers the relevant information, decisions     needed to reach your final meeting goal.;;Minutes:;·;;;;;;;Agendarather than minutes: The key basics of the minutes are good however this document is morelike an agenda (eg. list of topics covered) rather than a synopsis of what wasdiscussed and agreed. The actions should represent what will be actioned afterthe meeting rather than what occurred during the meeting.;Template did not suitpurpose or content: It's worth having a look at other templateoptions to see if this template is the best fit for the purpose of your minutes/ your content. Team members or other stakeholders who could not attend themeeting need to understand from the minutes.GENERAL HINTS:;A couple of general hints for agendas and minutes:;Agenda:Why important: A good agenda ensures there is a clear objective for the meeting and that the discussion flows in a logical order to achieve that objective within the time allocated.What information should be included in the agenda:;The basics: The first key part is the basics to ensure there is no confusion for attendees: Date, time, location, attendees and who is chairing the meeting.;;The objective: The next critical part is the objective, this can be included in the title of the meeting and / or included in the top of the agenda if more details are needed.;Discussion points: The next component is listing the points to be discussed. These can be done as statement or questions, for example, “Determining stakeholder needs” or “how do we understand our stakeholders needs?”. It is important that the points to be discussed are described in a way that is obvious to attendees of what is needing to be achieved. It is also important that they are listed in order of priority if unrelated or ordered in the most logical flow to achieve the objective of the meeting. This is particularly relevant where drawing out information or decisions are needed to make sense of the next point for discussion.What other information should be included:Prework is assigned if relevant: The agenda should also set out any preparation required of the attendees so they come prepared and decisions can be made more thoroughly and efficiently.Names are allocated to each discussion point: This will depend on the objective and type of meeting. Names should be allocated to a discussion point if there is an expectation that a particular attendee will facilitate or lead that section of the discussion.;Broad times are allocated to each discussion point: Similarly, broad times should be allocated to each discussion point or section to help keep the discussion to time and ensure that all key discussion points are covered and the objective achieved.;;Minutes:Why important: Minutes are an important written record of the key outcomes, decisions and actions made during a meeting so the team and anyone unable to attend has an accurate summary of what was agreed and everyone is clear on what actions need to be taken after the meeting.;What information should be communicated in the minutes: The minutes should include:The basics: Who attended the meeting and who couldn’t make it (who was an apology), date, location, chair,Summary of the team’s decisions: Include the critical points and actions that lead to the decision or action item and any other important insights, risks or issues that might be significant to someone who could not attend.Summary of the actions: arising from the meeting including who is responsible for the action and when it needs to be completed.How much to write:;Be as brief and concise as possible. Ask yourself, will point x matter in three weeks time?Structure of minutes:;Choose a template that makes it easy for any member who was absent to understand what they need to know and do. Use bullet points, bold or underline to highlight actions / who / deadline. Compare various templates on the internet and choose the version that suits your team the best. Ensure you have a clear logical meeting agenda for the minutes to be based on. Use agenda headings to make the minutes easier to follow. Keep your minute template consistent for future meetings.",50.0
Good effort - i can see some minor changes were made,76.0
"All the basics are there and you have provided a lot of detail, however it is difficult to tell which part is the agenda and which part is the minutes (they appear to overlap.",50.0
"Good effort. The purpose and objective of the report were clear. The report reads based more so towards an academic paper and audience as opposed to a commercial/business audience. Great visualizations to make it more insightful. Good structure.Suggestions here:Communication: Misinterpretation or misunderstanding from language barriers. Conflict from direct versus indirect communication preferences. etcGreat effort on Six Thinking Hats, however, it would be great if you can further elaborate on it. Making it much more practical for the management to take actions. - So far, what you have provided are correct but the recommendations need to be more actionable. Teamwork: Challenges of forming virtual teams, building trust, holding effective meetings, dealing with conflict etc (the basis of Tuckman). Challenges of different time zones on workflow, speed of decisions, meeting times, ability to address issues in real-time etc Cultural Diversity: Challenges of cultural differences on working styles, approach to hierarchy, leadership styles, approach to time, decision making etc (the basis of high context versus low context cultures, monochronic versus polychronic).The executive summary should act as a stand-alone document and on a separate page.",65.0
Good video.....most feedback incorporated,71.0
Your presentation could have more specifically answered the topic question.,57.6
"You are required to submit both the Agenda &amp; Minutes as seperate documents. You cannot combine the two.Agenda;- The Objective of the meeting was not stated: to ensure your meeting is effective it is important the objective of the meeting is obvious. This could be included in the heading or as a separate section at the top of the meeting. For example: ""To seek feedback from our Industry mentor on what is working well and what needs to be done differently with our project.""; Discussion points need to be listed in more detail including who is presenting and duration.Minutes - The outcomes/key decisions made and actions from the meeting, inclunding who is responsible and when due, were not sufficiently described.It's worth having a look at other template options to see if this template is the best fit for the purpose of your Agenda &amp; Minutes.;;Peter H.",50.0
"Hi Ning.Your BR was nicely structured with good use of sub-headings and bullet points.It was easy to read and understand and presented professionally.You covered the potential issues well although you could have included a discussion of the challenges related to appropriate leadership styles; virtual teams and effective virtual meetings.Anyway, good overall effort.All the best for your exam and future endeavours!Thanks for your thoughful contributions during our tutorials throughout the semester.I really enjoyed teaching you.Peter H",73.0
